Date,Tm,Opp,Quarter,Time,Down,ToGo,Location,Score,Detail,Yds,EPB,EPA,Diff
2021-10-03,Rams,Cardinals,1,1:00,1,10,CRD 14,9-7,Matthew Stafford pass complete short left to Van Jefferson for 14 yards touchdown,14,4.650,7.000,2.35
2021-10-03,Rams,Cardinals,4,1:17,1,10,CRD 14,19-37,Matthew Stafford pass complete short right to Robert Woods for 14 yards touchdown,14,4.650,7.000,2.35
2021-09-26,Rams,Buccaneers,2,12:29,3,3,TAM 6,6-0,Matthew Stafford pass complete short right to Tyler Higbee for 6 yards touchdown,6,4.560,7.000,2.44
2021-09-26,Rams,Buccaneers,2,0:54,1,2,TAM 2,13-7,Matthew Stafford pass complete short left to Cooper Kupp for 2 yards touchdown,2,6.740,7.000,.26
2021-09-26,Rams,Buccaneers,3,14:12,3,10,RAM 25,20-7,Matthew Stafford pass complete deep right to DeSean Jackson for 75 yards touchdown,75,-0.620,7.000,7.62
2021-09-26,Rams,Buccaneers,3,7:30,1,10,TAM 10,27-14,Matthew Stafford pass complete short right to Cooper Kupp for 10 yards touchdown,10,4.910,7.000,2.09
2021-09-19,Rams,Colts,1,3:23,2,6,CLT 16,6-0,Matthew Stafford pass complete deep left to Cooper Kupp for 16 yards touchdown,16,4.280,7.000,2.72
2021-09-19,Rams,Colts,4,12:13,1,10,CLT 10,23-21,Matthew Stafford pass complete short middle to Cooper Kupp for 10 yards touchdown,10,4.910,7.000,2.09
2021-09-12,Rams,Bears,1,10:50,1,10,RAM 33,6-0,Matthew Stafford pass complete deep right to Van Jefferson for 67 yards touchdown,67,1.140,7.000,5.86
2021-09-12,Rams,Bears,3,14:02,1,10,RAM 44,19-7,Matthew Stafford pass complete deep middle to Cooper Kupp for 56 yards touchdown,56,1.860,7.000,5.14
2021-09-12,Rams,Bears,4,3:22,3,2,CHI 2,33-14,Matthew Stafford pass complete short middle to Robert Woods for 2 yards touchdown. Penalty on Alec Ogletree: Defensive Holding 5 yards (declined),2,4.950,7.000,2.05
2021-01-03,Lions,Vikings,1,4:53,1,10,MIN 43,6-0,Matthew Stafford pass complete deep right to Marvin Jones for 43 yards touchdown,43,2.720,7.000,4.28
2021-01-03,Lions,Vikings,2,13:24,2,6,MIN 20,12-7,Matthew Stafford pass complete deep left to Quintez Cephus for 20 yards touchdown,20,3.970,7.000,3.03
2021-01-03,Lions,Vikings,3,14:15,2,3,MIN 26,22-21,Matthew Stafford pass complete short right to Marvin Jones for 26 yards touchdown,26,3.780,7.000,3.22
2020-12-20,Lions,Titans,1,1:38,3,2,OTI 2,6-7,Matthew Stafford pass complete short middle to Marvin Jones for 2 yards touchdown,2,4.950,7.000,2.05
2020-12-13,Lions,Packers,1,9:29,2,1,GNB 1,6-0,Matthew Stafford pass complete short middle to T.J. Hockenson for 1 yard touchdown,1,5.910,7.000,1.09
2020-12-06,Lions,Bears,2,2:33,1,10,CHI 49,12-16,Matthew Stafford pass complete deep right to Quintez Cephus for 49 yards touchdown,49,2.320,7.000,4.68
2020-12-06,Lions,Bears,3,4:02,2,9,CHI 9,19-23,Matthew Stafford pass complete short left to Jesse James for 9 yards touchdown,9,4.380,7.000,2.62
2020-12-06,Lions,Bears,4,2:24,1,10,CHI 25,26-30,Matthew Stafford pass complete deep left to Marvin Jones for 25 yards touchdown,25,3.910,7.000,3.09
2020-11-26,Lions,Texans,4,6:37,1,10,HTX 14,23-41,Matthew Stafford pass complete short right to Mohamed Sanu for 14 yards touchdown,14,4.650,7.000,2.35
2020-11-15,Lions,Washington,1,7:20,1,10,DET 45,6-0,Matthew Stafford pass complete deep left to Marvin Hall for 55 yards touchdown. Penalty on Kendall Fuller: Defensive Pass Interference (Declined),55,1.930,7.000,5.07
2020-11-15,Lions,Washington,2,12:01,3,10,WAS 27,13-3,Matthew Stafford pass complete deep left to Marvin Jones for 27 yards touchdown,27,2.540,7.000,4.46
2020-11-15,Lions,Washington,3,8:06,3,6,WAS 15,23-3,Matthew Stafford pass complete short right to D'Andre Swift for 15 yards touchdown,15,3.580,7.000,3.42
2020-11-08,Lions,Vikings,2,1:25,1,10,MIN 15,9-13,Matthew Stafford pass complete short left to Marvin Jones for 15 yards touchdown,15,4.580,7.000,2.42
2020-11-01,Lions,Colts,1,5:49,2,3,CLT 25,6-0,Matthew Stafford pass complete deep left to Marvin Jones for 25 yards touchdown touchdown,25,3.850,7.000,3.15
2020-11-01,Lions,Colts,3,11:15,1,9,CLT 9,13-20,Matthew Stafford pass complete short left to Kerryon Johnson for 9 yards touchdown,9,5.140,7.000,1.86
2020-11-01,Lions,Colts,4,12:20,1,4,CLT 4,20-35,Matthew Stafford pass complete short left to Marvin Jones for 4 yards touchdown,4,6.280,7.000,.72
2020-10-25,Lions,Falcons,4,0:02,2,10,ATL 11,22-22,Matthew Stafford pass complete short left to T.J. Hockenson for 11 yards touchdown. Penalty on Danny Amendola: Unsportsmanlike Conduct 15 yards,11,4.140,7.000,2.86
2020-10-18,Lions,Jaguars,3,7:50,4,1,JAX 1,23-3,Matthew Stafford pass complete short right to T.J. Hockenson for 1 yard touchdown,1,3.550,7.000,3.45
2020-10-04,Lions,Saints,1,12:02,2,3,NOR 7,6-0,Matthew Stafford pass complete short middle to D'Andre Swift for 7 yards touchdown,7,5.280,7.000,1.72
2020-10-04,Lions,Saints,1,10:29,3,7,NOR 15,13-0,Matthew Stafford pass complete short left to Kenny Golladay for 15 yards touchdown,15,3.460,7.000,3.54
2020-10-04,Lions,Saints,3,4:24,1,1,NOR 1,20-35,Matthew Stafford pass complete short left to T.J. Hockenson for 1 yard touchdown,1,6.970,7.000,.03
2020-09-27,Lions,Cardinals,2,6:20,4,1,CRD 5,9-7,Matthew Stafford pass complete short right to Jesse James for 5 yards touchdown touchdown,5,3.030,7.000,3.97
2020-09-27,Lions,Cardinals,2,0:35,1,10,CRD 15,16-13,Matthew Stafford pass complete short middle to Kenny Golladay for 15 yards,15,4.580,7.000,2.42
2020-09-20,Lions,Packers,1,0:08,3,4,GNB 4,13-3,Matthew Stafford pass complete short right to Marvin Jones for 4 yards touchdown,4,4.490,7.000,2.51
2020-09-20,Lions,Packers,4,13:06,1,10,GNB 24,20-34,Matthew Stafford pass complete deep right to Marvin Hall for 24 yards touchdown,24,3.970,7.000,3.03
2020-09-13,Lions,Bears,3,10:42,2,4,CHI 4,19-6,Matthew Stafford pass complete short left to T.J. Hockenson for 4 yards touchdown,4,5.340,7.000,1.66
2019-11-03,Lions,Raiders,1,2:38,4,2,RAI 2,6-7,Matthew Stafford pass complete short middle to Marvin Jones for 2 yards touchdown,2,3.250,7.000,3.75
2019-11-03,Lions,Raiders,2,11:30,1,20,DET 41,13-10,Matthew Stafford pass complete deep left to Kenny Golladay for 59 yards touchdown,59,1.660,7.000,5.34
2019-11-03,Lions,Raiders,4,5:22,1,10,RAI 26,23-24,Matthew Stafford pass complete deep left to J.D. McKissic for 26 yards touchdown,26,3.840,7.000,3.16
2019-10-27,Lions,Giants,1,2:39,3,15,NYG 49,13-0,Matthew Stafford pass complete deep left to Marvin Hall for 49 yards touchdown,49,0.760,7.000,6.24
2019-10-27,Lions,Giants,3,9:56,3,2,NYG 9,23-13,Matthew Stafford pass complete short left to Kenny Golladay for 9 yards touchdown,9,4.570,7.000,2.43
2019-10-27,Lions,Giants,4,12:21,1,10,NYG 41,30-19,Matthew Stafford pass complete deep left to Kenny Golladay for 41 yards touchdown,41,2.850,7.000,4.15
2019-10-20,Lions,Vikings,1,7:41,1,10,MIN 16,6-0,Matthew Stafford pass complete short right to Marvin Jones for 16 yards touchdown,16,4.510,7.000,2.49
2019-10-20,Lions,Vikings,1,0:17,2,3,MIN 3,13-7,Matthew Stafford pass complete short left to Marvin Jones for 3 yards touchdown,3,5.530,7.000,1.47
2019-10-20,Lions,Vikings,2,0:06,3,8,MIN 10,20-21,Matthew Stafford pass complete short right to Marvin Jones for 10 yards touchdown,10,3.480,7.000,3.52
2019-10-20,Lions,Vikings,4,3:10,2,2,MIN 2,30-35,Matthew Stafford pass complete short left to Marvin Jones for 2 yards touchdown,2,5.720,7.000,1.28
2019-09-29,Lions,Chiefs,1,3:10,3,4,KAN 5,9-0,Matthew Stafford pass complete short right to T.J. Hockenson for 5 yards touchdown,5,4.440,7.000,2.56
2019-09-29,Lions,Chiefs,3,1:14,3,9,KAN 9,22-20,Matthew Stafford pass complete short middle to Kenny Golladay for 9 yards touchdown,9,3.360,7.000,3.64
2019-09-29,Lions,Chiefs,4,2:31,2,6,KAN 6,29-27,Matthew Stafford pass complete short left to Kenny Golladay for 6 yards touchdown,6,4.950,7.000,2.05
2019-09-22,Lions,Eagles,4,15:00,2,10,PHI 12,26-17,Matthew Stafford pass complete short left to Marvin Jones for 12 yards touchdown,12,4.100,7.000,2.90
2019-09-15,Lions,Chargers,1,4:20,2,10,SDG 36,6-7,Matthew Stafford pass complete short right to Kerryon Johnson for 36 yards touchdown,36,2.640,7.000,4.36
2019-09-15,Lions,Chargers,4,7:28,1,10,SDG 31,12-10,Matthew Stafford pass complete deep right to Kenny Golladay for 31 yards touchdown,31,3.510,7.000,3.49
2019-09-08,Lions,Cardinals,2,12:34,2,6,CRD 47,9-0,Matthew Stafford pass complete deep right to Danny Amendola for 47 yards touchdown,47,2.190,7.000,4.81
2019-09-08,Lions,Cardinals,2,3:45,1,5,CRD 9,16-0,Matthew Stafford pass complete short left to Kenny Golladay for 9 yards touchdown,9,5.800,7.000,1.20
2019-09-08,Lions,Cardinals,4,14:56,3,14,CRD 23,23-6,Matthew Stafford pass complete deep right to T.J. Hockenson for 23 yards touchdown,23,2.540,7.000,4.46
2018-12-30,Lions,Packers,1,3:01,3,5,GNB 5,6-0,Matthew Stafford pass complete short middle to T.J. Jones for 5 yards touchdown,5,4.260,7.000,2.74
2018-12-30,Lions,Packers,4,6:59,2,9,GNB 23,30-0,Matthew Stafford pass complete deep left to T.J. Jones for 23 yards touchdown,23,3.570,7.000,3.43
2018-12-16,Lions,Bills,2,10:50,3,4,BUF 4,6-0,Matthew Stafford pass complete short right to Andy Jones for 4 yards touchdown,4,4.490,7.000,2.51
2018-12-02,Lions,Rams,3,3:08,1,10,RAM 11,12-16,Matthew Stafford pass complete short left to Taylor Decker for 11 yards touchdown,11,4.840,7.000,2.16
2018-11-18,Lions,Panthers,4,5:19,3,10,CAR 19,19-13,Matthew Stafford pass complete deep right to Kenny Golladay for 19 yards touchdown,19,3.030,7.000,3.97
2018-11-11,Lions,Bears,4,8:36,1,5,CHI 5,16-34,Matthew Stafford pass complete short right to Kenny Golladay for 5 yards touchdown,5,6.060,7.000,.94
2018-11-11,Lions,Bears,4,7:28,1,10,CHI 13,22-34,Matthew Stafford pass complete short left to Kerryon Johnson for 13 yards touchdown,13,4.710,7.000,2.29
2018-10-28,Lions,Seahawks,1,2:24,3,10,SEA 39,6-0,Matthew Stafford pass complete deep left to Marvin Jones for 39 yards touchdown,39,1.750,7.000,5.25
2018-10-28,Lions,Seahawks,4,10:47,2,10,SEA 19,13-28,Matthew Stafford pass complete deep right to Marvin Jones for 19 yards touchdown,19,3.750,7.000,3.25
2018-10-21,Lions,Dolphins,1,9:18,2,6,MIA 15,6-0,Matthew Stafford pass complete short right to Michael Roberts for 15 yards touchdown,15,4.350,7.000,2.65
2018-10-21,Lions,Dolphins,3,3:21,3,4,MIA 4,26-14,Matthew Stafford pass complete short right to Michael Roberts for 4 yards touchdown,4,4.490,7.000,2.51
2018-10-07,Lions,Packers,2,0:20,3,8,GNB 8,23-0,Matthew Stafford pass complete short middle to Marvin Jones for 8 yards touchdown touchdown,8,3.580,7.000,3.42
2018-10-07,Lions,Packers,4,13:00,2,5,GNB 5,30-14,Matthew Stafford pass complete short right to Kenny Golladay for 5 yards touchdown,5,5.150,7.000,1.85
2018-09-30,Lions,Cowboys,1,0:30,3,3,DAL 45,6-3,Matthew Stafford pass complete short right to Golden Tate for 45 yards touchdown. Penalty on Randy Gregory: Illegal Use of Hands (Declined),45,1.820,7.000,5.18
2018-09-30,Lions,Cowboys,4,2:24,2,12,DAL 38,23-23,Matthew Stafford pass complete deep right to Golden Tate for 38 yards touchdown,38,2.370,7.000,4.63
2018-09-23,Lions,Patriots,2,14:17,2,4,NWE 4,9-0,Matthew Stafford pass complete short right to Kenny Golladay for 4 yards touchdown,4,5.340,7.000,1.66
2018-09-23,Lions,Patriots,3,3:53,1,10,NWE 33,19-10,Matthew Stafford pass complete deep right to Marvin Jones for 33 yards touchdown,33,3.380,7.000,3.62
2018-09-16,Lions,49ers,1,2:52,1,10,SFO 30,6-3,Matthew Stafford pass complete short left to Kenny Golladay for 30 yards touchdown,30,3.580,7.000,3.42
2018-09-16,Lions,49ers,4,8:40,1,5,SFO 5,19-30,Matthew Stafford pass complete short right to Marvin Jones for 5 yards touchdown,5,6.060,7.000,.94
2018-09-16,Lions,49ers,4,3:33,3,15,SFO 15,26-30,Matthew Stafford pass complete short left to Michael Roberts for 15 yards touchdown,15,2.930,7.000,4.07
2018-09-10,Lions,Jets,3,13:17,1,10,NYJ 24,16-17,Matthew Stafford pass complete short middle to Golden Tate for 24 yards touchdown,24,3.970,7.000,3.03
2017-12-31,Lions,Packers,2,7:35,3,10,DET 46,9-3,Matthew Stafford pass complete deep middle to Kenny Golladay for 54 yards touchdown,54,0.760,7.000,6.24
2017-12-31,Lions,Packers,2,2:24,1,3,GNB 3,16-3,Matthew Stafford pass complete short left to Marvin Jones for 3 yards touchdown,3,6.510,7.000,.49
2017-12-31,Lions,Packers,3,1:50,1,10,DET 29,26-3,Matthew Stafford pass complete deep left to Golden Tate for 71 yards touchdown,71,0.870,7.000,6.13
2017-12-24,Lions,Bengals,1,5:00,3,5,CIN 33,6-0,Matthew Stafford pass complete deep right to Eric Ebron for 33 yards touchdown,33,2.480,7.000,4.52
2017-12-16,Lions,Bears,2,6:15,3,1,CHI 3,12-0,Matthew Stafford pass complete short right to T.J. Jones for 3 yards touchdown,3,5.060,7.000,1.94
2017-12-16,Lions,Bears,3,9:54,3,8,CHI 8,19-3,Matthew Stafford pass complete short middle to Eric Ebron for 8 yards touchdown,8,3.580,7.000,3.42
2017-12-10,Lions,Buccaneers,2,7:41,1,5,TAM 5,13-7,Matthew Stafford pass complete short left to Golden Tate for 5 yards touchdown,5,6.060,7.000,.94
2017-12-03,Lions,Ravens,4,10:24,2,1,RAV 1,19-27,Matthew Stafford pass complete short right to Nick Bellore for 1 yard touchdown,1,5.910,7.000,1.09
2017-11-23,Lions,Vikings,2,0:15,1,6,MIN 6,9-20,Matthew Stafford pass complete short left to Marvin Jones for 6 yards touchdown,6,5.830,7.000,1.17
2017-11-23,Lions,Vikings,4,14:24,3,14,MIN 43,22-27,Matthew Stafford pass complete deep right to Marvin Jones for 43 yards touchdown. Penalty on MIN: Defensive 12 On-field (Declined),43,1.220,7.000,5.78
2017-11-19,Lions,Bears,2,5:24,2,8,CHI 28,13-17,Matthew Stafford pass complete deep right to Marvin Jones for 28 yards touchdown,28,3.300,7.000,3.70
2017-11-19,Lions,Bears,2,0:24,2,2,CHI 2,20-17,Matthew Stafford pass complete short right to Ameer Abdullah for 2 yards touchdown,2,5.720,7.000,1.28
2017-11-12,Lions,Browns,3,0:56,2,7,CLE 8,23-24,Matthew Stafford pass complete short left to Theo Riddick for 8 yards touchdown,8,4.700,7.000,2.30
2017-11-12,Lions,Browns,4,10:52,3,3,CLE 29,30-24,Matthew Stafford pass complete deep left to Eric Ebron for 29 yards touchdown,29,2.870,7.000,4.13
2017-11-12,Lions,Browns,4,4:36,3,6,CLE 40,37-24,Matthew Stafford pass complete short right to Golden Tate for 40 yards touchdown,40,1.950,7.000,5.05
2017-11-06,Lions,Packers,1,1:50,2,5,GNB 25,6-0,Matthew Stafford pass complete deep right to Marvin Jones for 25 yards touchdown,25,3.710,7.000,3.29
2017-11-06,Lions,Packers,4,8:12,2,9,GNB 11,26-10,Matthew Stafford pass complete short right to Marvin Jones for 11 yards touchdown,11,4.270,7.000,2.73
2017-10-15,Lions,Saints,1,7:14,3,4,NOR 45,6-7,Matthew Stafford pass complete short right to Golden Tate for 45 yards touchdown,45,1.750,7.000,5.25
2017-10-15,Lions,Saints,3,6:02,3,4,NOR 22,16-45,Matthew Stafford pass complete deep right to Marvin Jones for 22 yards touchdown. Penalty on Ken Crawley: Defensive Pass Interference (Declined),22,3.270,7.000,3.73
2017-10-15,Lions,Saints,3,1:26,3,17,NOR 22,23-45,Matthew Stafford pass complete deep middle to Darren Fells for 22 yards touchdown,22,2.410,7.000,4.59
2017-10-08,Lions,Panthers,4,5:56,1,4,CAR 4,16-27,Matthew Stafford pass complete short right to Darren Fells for 4 yards touchdown,4,6.280,7.000,.72
2017-10-08,Lions,Panthers,4,3:28,3,10,CAR 20,23-27,Matthew Stafford pass complete short left to Darren Fells for 20 yards touchdown,20,3.010,7.000,3.99
2017-09-24,Lions,Falcons,3,4:58,2,7,ATL 11,19-23,Matthew Stafford pass complete short middle to Golden Tate for 11 yards touchdown,11,4.520,7.000,2.48
2017-09-18,Lions,Giants,1,4:00,3,12,NYG 27,6-0,Matthew Stafford pass complete deep right to Marvin Jones for 27 yards touchdown,27,2.410,7.000,4.59
2017-09-18,Lions,Giants,2,8:53,3,6,NYG 7,13-7,Matthew Stafford pass complete short right to Eric Ebron for 7 yards touchdown,7,3.980,7.000,3.02
2017-09-10,Lions,Cardinals,2,4:30,2,6,CRD 6,6-10,Matthew Stafford pass complete short left to Marvin Jones for 6 yards touchdown,6,4.950,7.000,2.05
2017-09-10,Lions,Cardinals,3,3:15,2,7,CRD 7,15-17,Matthew Stafford pass complete short middle to Theo Riddick for 7 yards touchdown,7,4.760,7.000,2.24
2017-09-10,Lions,Cardinals,4,9:33,2,10,CRD 10,21-17,Matthew Stafford pass complete short left to Kenny Golladay for 10 yards touchdown,10,4.190,7.000,2.81
2017-09-10,Lions,Cardinals,4,4:22,2,9,CRD 45,27-17,Matthew Stafford pass complete deep middle to Kenny Golladay for 45 yards touchdown,45,2.110,7.000,4.89
2017-01-01,Lions,Packers,2,0:26,1,3,GNB 3,13-7,Matthew Stafford pass complete short right to Golden Tate for 3 yards touchdown,3,6.510,7.000,.49
2017-01-01,Lions,Packers,4,0:22,1,10,GNB 35,23-31,Matthew Stafford pass complete deep middle to Anquan Boldin for 35 yards touchdown,35,3.250,7.000,3.75
2016-12-11,Lions,Bears,2,0:24,1,16,CHI 16,9-3,Matthew Stafford pass complete short right to Anquan Boldin for 16 yards touchdown,16,4.310,7.000,2.69
2016-12-04,Lions,Saints,2,13:05,1,1,NOR 1,9-0,Matthew Stafford pass complete short left to Theo Riddick for 1 yard touchdown,1,6.970,7.000,.03
2016-12-04,Lions,Saints,4,11:50,3,10,DET 34,25-13,Matthew Stafford pass complete deep right to Golden Tate for 66 yards touchdown,66,-0.030,7.000,7.03
2016-11-24,Lions,Vikings,1,7:20,1,2,MIN 2,6-0,Matthew Stafford pass complete short right to Anquan Boldin for 2 yards touchdown,2,6.740,7.000,.26
2016-11-06,Lions,Vikings,2,0:08,1,1,MIN 1,9-3,Matthew Stafford pass complete short left to Anquan Boldin for 1 yard touchdown,1,6.970,7.000,.03
2016-11-06,Lions,Vikings,5,8:34,3,8,MIN 28,22-16,Matthew Stafford pass complete short left to Golden Tate for 28 yards touchdown,28,2.610,7.000,4.39
2016-10-30,Lions,Texans,4,14:55,1,1,HTX 1,9-17,Matthew Stafford pass complete short right to Theo Riddick for 1 yard touchdown,1,6.970,7.000,.03
2016-10-23,Lions,Washington,4,0:22,3,10,WAS 18,19-17,Matthew Stafford pass complete short left to Anquan Boldin for 18 yards touchdown,18,3.050,7.000,3.95
2016-10-16,Lions,Rams,1,10:47,1,7,RAM 7,6-0,Matthew Stafford pass complete short left to Marvin Jones for 7 yards touchdown,7,5.600,7.000,1.40
2016-10-16,Lions,Rams,2,3:12,4,2,RAM 2,13-14,Matthew Stafford pass complete short right to Andre Roberts for 2 yards touchdown. Penalty on E.J. Gaines: Defensive Pass Interference (Declined),2,3.250,7.000,3.75
2016-10-16,Lions,Rams,3,9:52,2,4,RAM 4,20-14,Matthew Stafford pass complete short left to Anquan Boldin for 4 yards touchdown,4,5.340,7.000,1.66
2016-10-16,Lions,Rams,4,6:09,2,13,RAM 23,27-28,Matthew Stafford pass complete short left to Golden Tate for 23 yards touchdown,23,3.290,7.000,3.71
2016-10-09,Lions,Eagles,1,9:42,2,1,PHI 1,6-0,Matthew Stafford pass complete short left to Theo Riddick for 1 yard touchdown,1,5.910,7.000,1.09
2016-10-09,Lions,Eagles,1,1:00,2,6,PHI 17,13-0,Matthew Stafford pass complete short right to Theo Riddick for 17 yards touchdown,17,4.200,7.000,2.80
2016-10-09,Lions,Eagles,2,3:15,2,1,PHI 1,20-7,Matthew Stafford pass complete short left to Marvin Jones for 1 yard touchdown,1,5.910,7.000,1.09
2016-09-25,Lions,Packers,2,0:42,2,8,DET 27,9-31,Matthew Stafford pass complete deep right to Marvin Jones for 73 yards touchdown,73,0.330,7.000,6.67
2016-09-25,Lions,Packers,3,8:26,4,2,GNB 2,16-31,Matthew Stafford pass complete short right to Anquan Boldin for 2 yards touchdown,2,3.250,7.000,3.75
2016-09-25,Lions,Packers,4,3:40,1,10,GNB 35,26-34,Matthew Stafford pass complete deep right to Marvin Jones for 35 yards touchdown,35,3.250,7.000,3.75
2016-09-18,Lions,Titans,1,4:23,2,20,OTI 24,8-0,Matthew Stafford pass complete deep left to Anquan Boldin for 24 yards touchdown,24,2.740,7.000,4.26
2016-09-11,Lions,Colts,2,1:43,3,4,CLT 6,20-3,Matthew Stafford pass complete short left to Eric Ebron for 6 yards touchdown,6,4.380,7.000,2.62
2016-09-11,Lions,Colts,3,2:26,2,4,CLT 11,27-18,Matthew Stafford pass complete short left to Ameer Abdullah for 11 yards touchdown,11,4.890,7.000,2.11
2016-09-11,Lions,Colts,4,4:11,1,10,CLT 13,34-28,Matthew Stafford pass complete short right to Theo Riddick for 13 yards touchdown,13,4.710,7.000,2.29
2016-01-03,Lions,Bears,1,10:19,1,9,CHI 9,6-0,Matthew Stafford pass complete short middle to Tim Wright for 9 yards touchdown,9,5.140,7.000,1.86
2016-01-03,Lions,Bears,3,1:15,2,8,CHI 36,16-10,Matthew Stafford pass complete deep left to Calvin Johnson for 36 yards touchdown,36,2.780,7.000,4.22
2016-01-03,Lions,Bears,4,8:52,2,1,CHI 1,23-17,Matthew Stafford pass complete short right to Eric Ebron for 1 yard touchdown,1,5.910,7.000,1.09
2015-12-27,Lions,49ers,2,14:21,1,10,SFO 29,9-7,Matthew Stafford pass complete deep middle to T.J. Jones for 29 yards touchdown,29,3.640,7.000,3.36
2015-12-27,Lions,49ers,4,9:07,1,1,SFO 1,29-17,Matthew Stafford pass complete short right to Calvin Johnson for 1 yard touchdown,1,6.970,7.000,.03
2015-12-21,Lions,Saints,1,7:56,3,1,NOR 1,6-0,Matthew Stafford pass complete short right to Golden Tate for 1 yard touchdown,1,5.170,7.000,1.83
2015-12-21,Lions,Saints,2,14:18,1,4,NOR 4,13-3,Matthew Stafford pass complete short right to Michael Burton for 4 yards touchdown,4,6.280,7.000,.72
2015-12-21,Lions,Saints,2,4:32,1,5,NOR 5,20-3,Matthew Stafford pass complete short left to Golden Tate for 5 yards touchdown. Penalty on Brandon Browner: Illegal Use of Hands (Declined),5,6.060,7.000,.94
2015-12-13,Lions,Rams,3,7:39,2,5,RAM 9,6-7,Matthew Stafford pass complete short middle to Golden Tate for 9 yards touchdown,9,4.900,7.000,2.10
2015-12-13,Lions,Rams,4,2:07,1,2,RAM 2,13-21,Matthew Stafford pass complete short right to Golden Tate for 2 yards touchdown,2,6.740,7.000,.26
2015-12-03,Lions,Packers,1,1:53,3,2,GNB 3,9-0,Matthew Stafford pass complete short right to Eric Ebron for 3 yards touchdown,3,4.890,7.000,2.11
2015-12-03,Lions,Packers,1,1:08,1,10,GNB 17,16-0,Matthew Stafford pass complete deep right to Calvin Johnson for 17 yards touchdown,17,4.440,7.000,2.56
2015-11-26,Lions,Eagles,1,2:14,2,8,PHI 8,6-0,Matthew Stafford pass complete short middle to Theo Riddick for 8 yards touchdown,8,4.570,7.000,2.43
2015-11-26,Lions,Eagles,2,7:58,1,2,PHI 2,13-7,Matthew Stafford pass complete short right to Golden Tate for 2 yards touchdown,2,6.740,7.000,.26
2015-11-26,Lions,Eagles,2,0:17,3,17,PHI 25,23-7,Matthew Stafford pass complete deep left to Calvin Johnson for 25 yards touchdown,25,2.210,7.000,4.79
2015-11-26,Lions,Eagles,3,7:13,2,1,PHI 4,30-7,Matthew Stafford pass complete short left to Calvin Johnson for 4 yards touchdown,4,5.730,7.000,1.27
2015-11-26,Lions,Eagles,3,5:10,1,3,PHI 3,37-7,Matthew Stafford pass complete short right to Calvin Johnson for 3 yards touchdown,3,6.510,7.000,.49
2015-11-15,Lions,Packers,3,13:37,3,2,GNB 2,9-3,Matthew Stafford pass complete short middle to Brandon Pettigrew for 2 yards touchdown,2,4.950,7.000,2.05
